id,created_at,favorite_count,retweet_count,text
1057627419673268224,2018-10-31 13:36:41+00:00,27,20,earnings after the close FIT NXPI XPO ZNGA WTI AIG APA ESRX BDLP NLY CF AXTI ALL SOI QRVO MIC MOH SSNC WPX SU WMB STAA NE CRY NFX FRAC PRAH PEIX AWK CACI MTDR FISV HGV O OTEX RGLD WHD TYL TPVG TUSK OMF CDE
1057349583183986689,2018-10-30 19:12:39+00:00,21,12,Bigger than usual earnings moves today from ESIO VCYT HSII ACCO VNTR UAA AMKR INST VMC FLIR AKAM AMED GE SHOO AGN ST BKI EXP
1057316443518365697,2018-10-30 17:00:58+00:00,33,20,earnings before the open tomorrow GM ADP S GNC ANTM YUM EL TAP EPD GRMN ICPT CVE CLX HES K HFC CRTO ICE AIT BAX ARQL BG CAMT DBD IGT TEL WEX CG APO APTV BCOR SNY LFUS HSC IART DIN CIM ACOR SAIA MAXR OMI SC
1057277424046612480,2018-10-30 14:25:55+00:00,7,1,After gapping lower this morning our statistics suggest the odds are CLR will drift higher from here in the near term helped by a continued rise in earnings estimates following its beat oversold
1057273079720755200,2018-10-30 14:08:40+00:00,7,2,Shares of GNC have pushed through a trend line retest and now heading higher ahead of earnings before the open tomorrow lowbar
1057267003650727938,2018-10-30 13:44:31+00:00,57,37,earnings after the close FB IQ BIDU EBAY EA FEYE PAYC WLL DDD AMGN TMUS MGM HCLP NBR BEAT SPWR EXAS ESIO APC MDR WATT ZEN BGFV CLVS NANO HLF BJRI DENN NOA PSA SKYW CXO CAKE GNW CHRW BAND NTRI NUVA SFLY SSW TX
1056964848007999490,2018-10-29 17:43:51+00:00,38,31,earnings before the open tomorrow GE MA UAA BP KO PFE LL SNE KEM CMI BHGE AGN FCAU AET INCY AMT ARNC HCA I TPR IPGP HUN CTSH ESV ARRY VMC AOS HMC FLIR MSM VSH WCG GPN FUN KBR CVLT RGS PES EAT IRMD LYB MAS
1056927902741225473,2018-10-29 15:17:03+00:00,40,22,These companies reporting earnings this week have the highest percentage increase in short interest since their last earnings release TX WLH SBUX TSEM HGV CI AMRN RTEC JCAP GOV IGT CDAY SHOO INST RPT CTT CSII IPGP
1056903931568234497,2018-10-29 13:41:48+00:00,27,21,earnings after the close RIG CHGG VNOM WING AKAM KLAC MDLZ CLR CGNX PI TXRH BLKB AMED MEDP PTIE VRNS ALSN APPF TREX HIQQ APTI OLN EGHT CYH EHC IDTI INST TNET AMKR AXGN CBL AEIS TKR SSD SANM EPR BRX CACC CHE AVB
1056649692946317312,2018-10-28 20:51:33+00:00,47,29,upcoming earnings releases with the highest volatility HIVE TWI EXTR SNR IMMR HLIT AVP PI TCS DDD FET LL TSRO NPTN MX BAS IPI MITK
1056163287992274945,2018-10-27 12:38:45+00:00,329,227,earnings for the week FB AAPL BABA GE IQ MA BIDU EBAY CHK XOM EA TEVA GM UAA TNDM BP SPOT ON FDC ADP CVX KO AMRN SBUX X ABBV PFE FIT PAYC YNDX OLED ABMD WTW ANET WLL LL FEYE DDD RIG SNE KEM NWL STX BAH FTNT
1055916957302710272,2018-10-26 20:19:55+00:00,59,23,You know what AMZN never does Guide higher Don t read too much into soft revenue guidance this time
1055909235748495360,2018-10-26 19:49:14+00:00,11,8,Bigger than usual earnings moves today from FLEX MHK SGEN PFPT WDC VCRA PSMT NATI ELLI EHTH LSCC CENX SPSC TMST CERN ROP BOOM DFS
1055882451124473860,2018-10-26 18:02:48+00:00,16,8,NFX has been falling amp dropped below 20 earlier but estimates have been going higher making for a pretty cheap stock ahead of earnings next week It isn t a statistical edge ahead of its results but eventually one of the trends is going to change
1055817269752881152,2018-10-26 13:43:47+00:00,20,18,Monday morning earnings FDC ON YNDX TSEM WFT ARLP BCLI ERJ CTB BAH PCH AMG BLMN DAN ESS OIS TWIN SXI TOWR SIR SRI MDCA PROV MCY RAMP CDAY
1055546001119952897,2018-10-25 19:45:52+00:00,17,12,Bigger than usual earnings moves today from NVCR GG CPG EFX ALGN XLNX TRN ASGN IP SNBR MSA MNRO LJPC EQT CLS KN BANR MLNX
1055533954156163073,2018-10-25 18:58:00+00:00,47,24,So far this October there have been 81 positive guidance announcements and 92 negative Excluding the 156 that have been in line with estimates guidance has been positive 46 8 of the time The average for this time of year is 38 7 positive thus still relatively strong SPY
1055508183882629120,2018-10-25 17:15:36+00:00,21,24,Friday morning earnings GT PSX CHTR GBX WY CL COG MCO R AON GVA VTR FELE B ZBH TEN SMLR SMP WETF ALV DCOM LPNT POR PFS FMX VRTS RDY SBSI ESXB
1055473328658571265,2018-10-25 14:57:05+00:00,10,2,ALGN hit 203 this morning after missing the Earnings Whisper and providing guidance below estimates which is probably close enough to our target whispermiss bumpandrunreversal
1055458637915807744,2018-10-25 13:58:43+00:00,44,24,earnings after the close AMZN SNAP GOOGL INTC CMG GILD WDC CY AKS EXPE FSLR BOOT SWN PFPT MAT NTGR AEYE DECK CBLK AUY SYK MVIS EMN COLM CERN SAM CENX BYD BOOM PURE PSMT DFS LOGM VRSN NOV MPWR FLEX BGG MHK ARLO
1055186994605756416,2018-10-24 19:59:18+00:00,10,6,Bigger than usual earnings moves today from LRN NDLS FCF CRS HAFC SIX STM ZIXI POL STL LAD SLGN MKTX tUP RHI HT CHFC AMP
1055142796175310849,2018-10-24 17:03:40+00:00,56,34,earnings before the open TWTR SHOP CELG AAL GRUB NOK RTN LUV CMCSA MO WWE COP MRK UNP SHW DNKN VLO WM BMY BUD ALK TSCO SWK MCK ALLY CME RCL IP IRM IRDM ABB HSY CCE ODFL SPG TROW LKQ CMC LEA KKR IMAX TECK AAN
1055118726595559426,2018-10-24 15:28:02+00:00,10,11,expectations going into TSLA s earnings are at a four year high expectedbeat profit
1055092250697449472,2018-10-24 13:42:49+00:00,34,31,earnings after the close AMD MSFT TSLA V F ALGN NOW LVS WHR ELY ORLY SRPT XLNX ABX VRTX FFIV AFL MLNX KNX CTXS ECHO ASGN GG ALGT CVRR PTC TRN RJF CCMP LSTR NGD CVBF CLB AZPN SMSI PLXS PS PKG AGNC JMP KN ICLR
1054823014808895490,2018-10-23 19:52:59+00:00,15,10,Bigger than usual earnings moves today from ASTE AUDC EDU MC GPK CDNS ABG HMST HUBB PPBI SLCA INGR MLI PHM FFWM ZION DGX BRO
1054813532485808128,2018-10-23 19:15:18+00:00,54,39,earnings before the open T BA UPS FCX SIRI STM NOC GD BSX ALXN TRVG NDAQ SCHN ITW NSC TMO ADP HLT NYCB LH CHKP BPOP SMPL USAP OC IR APH SRE WIT AVX LAD TUP QSR GRA BCO AB TPH SLAB POL DTE EVR BKU BABY TDY
1054730597682372608,2018-10-23 13:45:45+00:00,34,19,earnings after the close IRBT TXN ILMN EW COF TER RRC CNI NDLS SIX MKSI HA JNPR AMP CVTI NBR RHI CB CSGP RCKY RUSHA SEIC TSS CSL USNA VAR STL IEX NAVI BXMT AGR NBHC TRNS SMBK MANH VMI WRB ZIXI BUSE EQR AI CHFC
1054426433773297664,2018-10-22 17:37:06+00:00,84,42,earnings before the open tomorrow CAT MCD LMT VZ MMM BIIB HOG UTX JBLU GLW CNC DGX ATI FITB PHM RF SLCA TRU GPK PCAR NEP HUBB HBAN CIT ALKS XRX NEE AVY PPBI WAT ARCH EDU AUDC GATX ABG AXE PNR SNV MBFI FBC ASTE
1054367747843518469,2018-10-22 13:43:54+00:00,28,21,earnings after the close AMTD LOGI CR ZION HLX BRO CDNS SLM MC HXL VBTX ADC SPN SFNC RNST ACC FBK EFSC HNI HSTM HMST ELS FRBA IBTX SSB WSFS NBTB RBB GNBC
1054141912930639872,2018-10-21 22:46:31+00:00,77,43,upcoming earnings releases with the highest volatility TRVG SNAP CRR MANH AMD PETS SMSI SXC BOOT KN IRBT GRUB HEES INT CBLK CENX FLEX PS
1053609251363524609,2018-10-20 11:29:55+00:00,403,281,earnings for the week AMD AMZN MSFT GE SNAP TWTR GOOGL T INTC BA CAT V HAL SHOP F MCD LMT HAS CELG VZ AAL UPS MMM NOK KMB LAGN CMG PETS FCX CY GRUB GILD WDC BIIB PII STM RTN NOW IRBT AMTD SALT TXN UTX SIRI
1053363991685353473,2018-10-19 19:15:20+00:00,25,13,Bigger than usual earnings moves today from SXT OFG PG VFC WAL IPG PYPL FFBC CFG STT TEAM SYF KSU STI ASB GNTX AXP CE
1053286430309580801,2018-10-19 14:07:08+00:00,20,12,earnings scheduled before the open on Monday HAL HAS KMB PII PETS ROP SALT BOH LII IQV CADE TCF PHG BMRC CBU ICBK OPB ONB
1053013626397908992,2018-10-18 20:03:07+00:00,19,8,Bigger than usual earnings moves today from URI TXT TCBI SAP BHLB SNA WTFC BXS SBNY HOMB AA GPC SON BDN DHR CATY KEY NUE
1052964178040954880,2018-10-18 16:46:37+00:00,21,17,earnings scheduled for Friday morning CLF PG SLB HON STI VFC KSU SYF GNTX MAN STT CFG MINI IBKC EEFT RCI ABCB OFG IPG SXT ACU
1052934477163450369,2018-10-18 14:48:36+00:00,48,25,earnings after the close today PYPL ISRG AXP SKX ETFC TEAM CP CE WDFC LLNW WERN FFBC WAL ASB EXPO PBCT GBCI INDB OZK EGP ENFC SBFG PZN CVTI
1052913361791406082,2018-10-18 13:24:42+00:00,0,1,elsbury We ll link to them at
1052645728395436032,2018-10-17 19:41:13+00:00,12,5,Bigger than usual earnings moves today from ADTN UFPI UCFC USB FULT NTRS
1052606487468670977,2018-10-17 17:05:17+00:00,54,21,earnings before the open tomorrow NUE BX PM TSM TXT ERIC ADS SAP SNA PPG KEY DHR BBT TRV NVS BK GPC GTLS MDSO WBC TTS HOMB LNN POOL SON SASR DOV CTG EWBC STBA WBS AMRB SBNY CPSS
1052578077639929856,2018-10-17 15:12:24+00:00,175,118,earningsseason calendar AMD AMZN FB AAPL TSLA MSFT NVDA SQ BABA GE SNAP CLF INTC T GOOGL CGC TWTR BA V IQ CAT F ROKU SHOP CRON SLB PG BIDU CELG JD HON MA DBX HEAR AMAT TEVA HAL NOK DIS AAL EA TNDM CMG EBAY
1052553301856796673,2018-10-17 13:33:57+00:00,25,24,earnings after the close AA URI KMI STLD CCI CCK KALU CTO BDN BHLB TSC UMPQ TBK WTFC SLG BPFH CATY GSBC BXS RLI TCBI SFBS EGBN CNS HCCI PFBC
1052279857760079872,2018-10-16 19:27:23+00:00,16,7,Bigger than usual earnings moves today from MS OMC GWW BLK UNH FHN
1052243818601431041,2018-10-16 17:04:10+00:00,25,16,earnings before the open tomorrow ABT WGO ASML USB UNF MTG BMI MTB NTRS UBSH NURO
1052193285039480833,2018-10-16 13:43:22+00:00,48,30,earnings after the close today NFLX IBM LRCX CSX UTAL CREE IBKR ADTN TACO UFPI FULT MRTN HCSG HOPE PNFP UBNK UCFC HWC LTXB EQBK
1051983471760035840,2018-10-15 23:49:39+00:00,12,7,Just in time for earningsseason the EarningsTrading room is now open on at
1051829482527608833,2018-10-15 13:37:45+00:00,45,32,earnings scheduled before the open tomorrow GS UNH JNJ DPZ BLK MS PGR GWW JBHT CMA PLD FHN INFY MBWM OMC
1051666910138515456,2018-10-15 02:51:45+00:00,60,39,upcoming earnings releases with the highest volatility SKX LLNW OFG TACO TTS WGO HCSG GTLS ERIC MDSO HWC MINI TEAM NFLX CLF CREE GWW ADTN
1051457836901982208,2018-10-14 13:00:58+00:00,2,2,We would except 10 of the companies reporting this week confirmed their date on Thursday or Friday last week
1051457003942543360,2018-10-14 12:57:39+00:00,2,0,patel PPG preannounced last week and will report results this week
1051083720130748416,2018-10-13 12:14:21+00:00,308,208,earnings for the week NFLX BAC GS UNH CLF PYPL IBM JNJ LRCX DPZ BLK MS PGR ISRG SCH GWW CSX AA ABT WGO JBHT NUE SLB HON CMA BX SKX KMI PG ASML AXP URI TSM URAL PLD FHN ETFC INFY PM STI USB TXT ERIC BBT CREE
1050394270014816257,2018-10-11 14:34:44+00:00,39,29,earnings season starts with the Banks tomorrow JPM C WFC PNC FRC EXFO
1048543089151934466,2018-10-06 11:58:48+00:00,88,45,earnings for the week JPM C WFC WBA DAL FAST AZZ PNC HELE CBSH FRC SAR EXFO VOXX DAVA
1048208530057170945,2018-10-05 13:49:22+00:00,18,18,earningsseason is coming as the Banks begin reporting next week SPX XLF
1047548723910389760,2018-10-03 18:07:32+00:00,241,154,A look at the top earnings releases scheduled this month AMD NFLX FB COST AMZN AAPL TSLA STZ LEN MSFT SGH AYI SQ BAC GE INTC JPM TWTR CLF T IQ SNX GOO C SNAP PYPL BA IBM V ROKU WBA F WFC CAT UNH FAST LRCX DAL
1047508171982602240,2018-10-03 15:26:24+00:00,21,13,upcoming earnings STZ SNX ISCA PIR RECN
1047126417199325186,2018-10-02 14:09:27+00:00,16,12,upcoming earnings LEN AYI RPM NG LNDC
1046882600218968064,2018-10-01 22:00:36+00:00,9,4,TMUS seems to still have room and reporting around the end of the month
1046036037057884161,2018-09-29 13:56:40+00:00,74,47,earnings for the week COST SFIX PEP STZ SGH PAYX LEN CALM AYI LW SNX RPM PIR ISCA NG LNDC RECN
1045666426353266688,2018-09-28 13:27:58+00:00,10,4,PRGS is looking to gap lower by more than 14 after reporting results and that often gets a short term bounce but after missing the Earnings Whisper and lowering guidance the 36 base looks vulnerable and likely going to be breached
1045305508519972864,2018-09-27 13:33:48+00:00,13,13,earnings releases to end the week BB ACET MTN PRGS CAMP
1044945433645199360,2018-09-26 13:43:00+00:00,23,15,earnings scheduled after the close today and before the open tomorrow RAD BBBY CCL ACN MKC CAG FUL CMD ANGO FGP SCHL CMTL
1044614980329443333,2018-09-25 15:49:53+00:00,9,8,Tracking investors expectations during the quarter tells an important story for NKE going into its earnings after the close today fading after upgrades bottoming on the kaepernick ad and coming to a high ahead of results nike justdoit
1044582698453471232,2018-09-25 13:41:37+00:00,30,21,earnings after the close today and before the open tomorrow NKE KMX KBH CTAS WOR AIR ATU ESNC OMN ISR
1044568190611804165,2018-09-25 12:43:58+00:00,7,4,FDS had a statistically favorable earningsmiss for shorting the stock after the news but at 215 in the pre market the stock is looking to open at a support level suggesting the downside move may be over it is a bull market after all
1044220501818781701,2018-09-24 13:42:22+00:00,12,13,upcoming earnings JBL FDS MANU NEOG INFO ASNA DAC
1044047640961462273,2018-09-24 02:15:29+00:00,64,38,upcoming earnings releases with the highest volatility RAD ASNA BBBY WOR ATU CAMP PRGS ANGO JBL KBH CMD KMX INFO NKE AIR FDS CTAS MKC
1043486742903488512,2018-09-22 13:06:41+00:00,134,91,earnings for the week NKE BB KMX RAD KBH JBL ACET FDS MANU BBBY NEOG ACN CCL INFO ATU MTN WOR CTAS MKC CAG ASNA AIR OMN CMD FGP PRGS ESNC ANGO CAMP FUL DAC ISR SCHL
1042770882941399040,2018-09-20 13:42:06+00:00,12,11,a few upcoming earnings releases MU UNFI SCS
1042408099238301696,2018-09-19 13:40:32+00:00,17,7,earnings after the close today and before the open tomorrow RHT DRI THO MLHR SMMT SANW
1042042597294964736,2018-09-18 13:28:10+00:00,8,2,a couple of earnings releases coming up CPRT AMRK
1041692832413765633,2018-09-17 14:18:19+00:00,27,13,upcoming earnings ORCL AZO FDX GIS CBRL APOG
1040930497688481793,2018-09-15 11:49:04+00:00,111,75,earnings for the week MU ORCL FDX AZO RHT GIS CBRL DRI APOG THO UNFI CPRT MLHR SCS SMMT AMRK
1040241026315759616,2018-09-13 14:09:22+00:00,31,16,earnings releases to end the week ADBE PLAY RLGT PCYG CSBR CHKE LPTH and MAMS after the close on Friday
1039870569393676288,2018-09-12 13:37:18+00:00,18,14,upcoming earnings KR PVTL TLRD BRC OXM PTN ACET LOVE
1039508811315331072,2018-09-11 13:39:48+00:00,16,9,a handful of upcoming earnings releases EYPT FARM COOL STRM
1038414223838199811,2018-09-08 13:10:18+00:00,109,73,earnings for the week ADBE KR PLAY PVTL SONO FRAN TLRD SKIS CASY LMNR BRC MTRX SAIC EYPT LAKE CDMO COOL FARM AGTC IRET OXM PTN ACET RLGT CSBR PCYG STRM ERYP LOVE amp MAMS
1037696570152681473,2018-09-06 13:38:36+00:00,18,15,earnings to close the week AVGO FIVE PANW OKTA GME MRVL ZUMZ EGAN FNSR GCO MCFT ABM TNP KFY SHLO amp also ASPU DOMO NX PSDO
1037334963916550144,2018-09-05 13:41:42+00:00,26,24,earnings scheduled over the next 24 hours DOCU CLDR NAV CTRP OLLI ZS BKS MDB FCEL MBUU AVAV DVMT GWRE GIII LE DCI VRNT REVG SEAC DSGX JW A SOL CWK SECO TENB SIC
1036970737930788870,2018-09-04 13:34:24+00:00,23,15,earnings scheduled after the close today and before the open tomorrow RH WDAY DLTH HDS COUP VRA KNOP HQY SCWX GFN AMSWA CAL SMAR CBK CMFN KNOP reported interim results this morning though
1036581664942682113,2018-09-03 11:48:22+00:00,69,40,upcoming earnings releases with the highest volatility RH ZS DLTH CONN LE NX BKS CLDR GME AVAV GCO ZUMZ SECO GIII REVG EGAN VRA MBUU
1035875982681485312,2018-09-01 13:04:14+00:00,144,111,earnings for the week AVGO RH WDAY CONN FIVE PANW OKTA DLTH HDS DOCU GME COUP VRA NAV MRVL KNOP OLLI FCEL ZS CLDR HQY FGN AMS CTRP CSWX BKS SMAR EGAN MDB CAL MBUU CBK DVMT AVAV ZUMZ GWRE LE FNSR GIII GCO DCI
1035162161004392448,2018-08-30 13:47:46+00:00,28,18,earnings scheduled after the close on Thursday plus a couple on Friday LULU NTNX ULTA ZUO BIG AMBA YEXT ABOC PAGS COO MEIP RUBY ATEN CANG
1034798275226951680,2018-08-29 13:41:49+00:00,41,32,earnings after the close today amp before the open tomorrow CRM DLTR DG BURL ANF CPB TD PVH SIG CIEN HOME KIRK GES MIK TECD MEI TLYS SMTC GEF ASND PRCP CULP MESO also RDHL BBW PDCO GMS TITN EDAP ITRN PERY DXLG LOV SMMT
1034436102344663041,2018-08-28 13:42:40+00:00,24,14,earnings over the next 24 hours DKS BOX AEO TLRY HPE EXPR DY HRB MOV SCVL LCI CHS YRD NCS EVLV EV OOMA BF B SCSC NOAH PSEC and FOCS
1034100407822442496,2018-08-27 15:28:44+00:00,29,24,Tuesday morning earnings BBY TIF DSW BJ BNS BMO CTLT HAIN SFUN SXI
1033869440683859968,2018-08-27 00:10:57+00:00,52,36,upcoming earnings releases with the highest volatility LCI KIRK ZUO GES ZIG SCVL DSW EXPR YEXT ANF DKS GMS TLYS OOMA AMBA HOME DY TITN
1033294793378615296,2018-08-25 10:07:31+00:00,223,137,earnings for the week CRM BBY TIF LULU BILI AMWD DLTR DKS AEO BOX DSW DG NTNX BNS BJ BURL ANF TD ULTA HPE CPB BMO CTLT BIG CIEN HAIN EXPR TLRY PVH SIG KIRK DY JT HEI SFUN ZUO MOV YRD MIK HRB LCI CHS HOME AMBA
1032984819070894082,2018-08-24 13:35:47+00:00,11,8,Monday morning just has two companies with analyst coverage confirmed to report earnings AMWD amp JT
1032972732525367297,2018-08-24 12:47:45+00:00,8,5,UBNT beat revenue estimates but fell short of the Earnings Whisper giving a statistical edge for a downside move but it is looking to open just above the 80 support level and the trade should be in the direction away from this line whispermiss
1032622396828803073,2018-08-23 13:35:39+00:00,28,31,earnings after the close on Thursday and before the open on Friday FL SPLK ADSK HPQ VMW ROST GPS VEEV INTU QD UBNT BKE HIBB GLOB IMMU NWY OSIS YIN STG
1032266270559883267,2018-08-22 14:00:32+00:00,48,41,earnings after the close today and before the open on Thursday BABA LB PLCE HRL WSM TTC FLWS SAFM FLY NM CM SPWH GLNG SNPS SQM HTHT SSI ZAYO QADA RAVN BERY also LX CTRN HMLP ICLK LEJU GHG GASS EROS
1031898400592195584,2018-08-21 13:38:45+00:00,28,20,earnings scheduled after the close today and before the open on Wednesday MOMO TGT LOW URBN ADI PSTG BITA RY RRGB KEYS PLAB MYGN SMCI BNED LZB GSM JKHY FRO SE SFL NNA UXIN CAAP ALOT
1031535958435540992,2018-08-20 13:38:32+00:00,40,19,earnings after the close today and before the open on Tuesday KSS TJX TOL MDT SJM COTY JILL TUES NDSN FN RGS PINC LTM TEDU SITO
1031370451082194944,2018-08-20 02:40:52+00:00,55,37,upcoming earnings releases with the highest volatility LTM BNED JILL FL LX HIBB RRGB PSTG QD SPWH MOMO NWY COTY LZB UBNT GLNG TUES GLOB
1030798566283984897,2018-08-18 12:48:24+00:00,209,155,earnings this week BABA MOMO TGT KSS LOW EL TJX TOL MDT SPLK SJM FL URBN COTY PLCE ADI LB DGLY PSTG VEEV JLL HRL VMW ADSK QD HPQ RY BITA INTU NM GPS TUES ROST NDSN MYGN WSM RRGB FLWS PLAB RGS TTC FLY SAFM FN
1030169854458908673,2018-08-16 19:10:07+00:00,12,4,Will ANF surprise with a profit in two weeks Watch 27 for confirmation of a breakout ahead of the news ewscore
1030084454432288768,2018-08-16 13:30:46+00:00,33,31,earnings after the close today and before the open on Friday NVDA AMAT DE JWN ZOES CRMT VJET BOXL ARAY VNET ATGE YTRA REDU GOGL
1029723667893239808,2018-08-15 13:37:08+00:00,53,34,earnings scheduled after the close today and before the open tomorrow JD WMT CSCO JCP NTAP WUBA MSG CACI BGG VBLT QIWI ESLT SPTN DESP LYTS LFVN AEG RGSE
1029440786809671680,2018-08-14 18:53:04+00:00,34,22,Wednesday morning earnings M GWGH LXFT PFGC STAF ALT MSGN PNTR XRF MRSN FCHS
1029362315844640774,2018-08-14 13:41:15+00:00,27,17,earnings after the close CGC A CREE SORL WPM PETQ CRMD DPW CASA FSNN CYTX HOLI MARK VIAV MBII IZEA CSSE BIOC BOXL IDN INNV CDLX RSLS YOGA LIFE LMB EC ICAD CPIX RMTI RXII WYY CDTI BLIN PRSP FUV CATS DLPN PRKR OCX
1029315894827261953,2018-08-14 10:36:47+00:00,25,11,KORS reported a strong earnings beat last week and pushed above an important 70 line Yesterday s pullback brought it closer to this level while our near term technical target is above 80 or 95 to match the earnings trend ewgrade
1029038200046723072,2018-08-13 16:13:20+00:00,43,28,Tomorrow morning s earnings HD BZUN AAP CRON CSIQ TPR EAT CAE ESES ARRY TGEN GDS MNGA MMYT CGIX CDK EYE ATNX TGA VNRX VERU URGN RWLK SMED CLSN AMRH EYEN ECC OPTN SCON AMR ONTX CHAP CVIA CHRA PAVM NAT ARPO STIM
1029007655052996608,2018-08-13 14:11:57+00:00,31,27,earnings after the close YY VIPS SWCH AG ROSE SNES IPWR AVGR VERI DAVE AXU TERP EQH SMTS REFR MFIN CELP ABCD SSKN TDW REED INSE KOOL FPH BURG SRAX UMRX CEPU
